file,version,CodeLine,Call,CallBy,CallNondynamic,CallNondynamicBy,Couple,CoupleBy,Create,CreateBy,DotRef,DotRefBy,Extend_Couple,Extend_CoupleBy,Implement_Couple,Implement_CoupleBy,Import,ImportBy,Override,OverrideBy,Typed,TypedBy,Use,UseBy,blocking,blocked
org.apache.poi-3.2-FINAL/src/java/org/apache/poi/hssf/record/formula/functions/Error.java,1,3,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
org.eclipse.jubula.communication/src/org/eclipse/jubula/communication/CommandFactory.java,1,61,6,2,0,0,2,1,6,1,8,0,0,0,0,0,1,0,0,0,1,2,6,0,0,0
org.apache.poi-3.2-FINAL/src/java/org/apache/poi/poifs/storage/PropertyBlock.java,1,62,1,1,0,1,3,1,3,0,2,1,2,0,0,0,5,1,2,0,4,0,2,0,0,0
org.eclipse.jubula.client.ui/src/org/eclipse/jubula/client/ui/utils/NodeSelection.java,1,17,0,6,0,0,0,1,0,3,0,0,0,0,0,0,2,4,0,0,4,1,0,0,0,0
org.apache.poi-3.2-FINAL/src/java/org/apache/poi/hssf/record/formula/functions/Growth.java,1,3,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
org.eclipse.jubula.client.core/src/org/eclipse/jubula/client/core/businessprocess/progress/ElementLoadedProgressListener.java,1,17,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
org.apache.poi-3.2-FINAL/src/java/org/apache/poi/hssf/record/StringRecord.java,1,95,13,7,13,0,4,6,0,2,10,4,1,0,0,0,2,4,5,0,1,4,0,2,0,0
org.apache.poi-3.2-FINAL/src/java/org/apache/poi/hssf/record/cf/PatternFormatting.java,1,91,13,10,7,0,4,3,0,2,5,19,0,0,0,0,4,3,0,0,4,4,0,19,0,0
org.apache.poi-3.2-FINAL/src/java/org/apache/poi/hssf/record/formula/eval/OperationEval.java,1,6,0,2,0,0,0,0,0,0,0,1,1,0,0,9,0,2,0,24,1,18,0,0,0,0
org.eclipse.jubula.client.core/src/org/eclipse/jubula/client/core/utils/NameValidationUtil.java,1,18,0,2,0,2,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
org.apache.poi-3.2-FINAL/src/java/org/apache/poi/poifs/storage/HeaderBlockReader.java,1,100,17,16,3,0,5,2,7,2,7,0,0,0,1,0,7,2,0,0,6,2,15,0,0,0
org.apache.poi-3.2-FINAL/src/java/org/apache/poi/hssf/eventusermodel/EventWorkbookBuilder.java,1,95,4,0,2,0,15,0,2,0,3,0,1,0,1,0,9,0,1,0,12,0,1,0,0,0
org.eclipse.jubula.client.ui/src/org/eclipse/jubula/client/ui/search/query/AbstractShowWhereUsedQuery.java,1,3,0,0,0,0,1,3,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.poi-3.2-FINAL/src/java/org/apache/poi/hssf/record/formula/functions/Ddb.java,1,3,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.poi-3.2-FINAL/src/java/org/apache/poi/ss/formula/CellCacheEntry.java,1,92,17,20,9,20,7,8,1,1,5,2,0,2,1,0,7,0,1,0,13,17,1,2,0,0
org.eclipse.jubula.autagent/src/org/eclipse/jubula/autagent/commands/GetRegisteredAutListCommand.java,1,34,4,0,1,0,6,0,2,0,1,0,0,0,1,0,7,0,4,0,5,0,0,0,0,0
org.eclipse.jubula.communication/src/org/eclipse/jubula/communication/message/html/CAPHtmlTestMessage.java,1,14,1,0,0,0,3,0,0,0,1,0,1,0,0,0,3,0,1,0,1,0,1,0,0,0
