file,version,CodeLine,Call,CallBy,CallNondynamic,CallNondynamicBy,Couple,CoupleBy,Create,CreateBy,DotRef,DotRefBy,Extend_Couple,Extend_CoupleBy,Implement_Couple,Implement_CoupleBy,Import,ImportBy,Override,OverrideBy,Typed,TypedBy,Use,UseBy,blocking,blocked
plugins/org.eclipse.actf.model.ui.editors.ooo/src/org/eclipse/actf/model/ui/editors/ooo/editor/OOoComposite.java,2,195,18,5,2,0,11,1,4,1,3,0,0,0,0,0,11,0,0,0,13,1,1,0,0,0
plugins/org.eclipse.actf.model.dom.odf/src/org/eclipse/actf/model/dom/odf/form/FormElement.java,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
plugins/org.eclipse.actf.model.dom.odf/src/org/eclipse/actf/model/dom/odf/text/ListLevelStyleNumberElement.java,2,8,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,3,0,4,0,1,0,0,0,0
plugins/org.eclipse.actf.model.dom.html/src/org/eclipse/actf/model/dom/html/impl/SHMetaElement.java,2,31,9,1,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
plugins/org.eclipse.actf.model.dom.html/src/org/eclipse/actf/model/dom/sgml/internal/modelgroup/SeqModelGroup.java,2,84,10,3,1,0,4,1,0,1,1,0,1,0,0,0,2,1,2,0,5,1,14,0,0,0
plugins/org.eclipse.actf.model.dom.html/src/org/eclipse/actf/model/dom/sgml/util/MutableTreeNodeFactoryImpl.java,2,18,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0
plugins/org.eclipse.actf.visualization.engines.blind/src/org/eclipse/actf/visualization/engines/blind/util/ParamBlind.java,2,61,1,3,1,3,1,7,0,0,13,12,0,0,0,0,2,7,0,0,0,5,12,28,0,0
plugins/org.eclipse.actf.ai.fennec/src/org/eclipse/actf/ai/fennec/treemanager/ITreeManager.java,2,52,0,52,0,0,1,0,0,0,0,88,0,0,0,1,1,7,0,38,3,2,0,88,0,0
plugins/org.eclipse.actf.visualization.engines.lowvision/src/org/eclipse/actf/visualization/engines/lowvision/io/LowVisionIOException.java,2,10,0,64,0,0,0,15,0,64,0,0,0,0,0,0,0,12,0,0,0,7,0,0,0,0
plugins/org.eclipse.actf.model.dom.odf/src/org/eclipse/actf/model/dom/odf/text/impl/TableOfContentSourceElementImpl.java,2,13,1,0,0,0,1,1,0,0,0,1,1,0,1,0,3,0,0,0,1,0,0,0,0,0
plugins/org.eclipse.actf.model.dom.dombycom/src/org/eclipse/actf/model/dom/dombycom/dom/NodeImpl.java,2,397,49,87,37,6,9,13,3,0,37,0,0,4,0,0,6,16,0,21,3,30,0,81,0,0
plugins/org.eclipse.actf.examples.adesigner/src/org/eclipse/actf/examples/adesigner/ui/actions/OpenAction.java,2,24,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
plugins/org.eclipse.actf.model.dom.odf/src/org/eclipse/actf/model/dom/odf/style/GraphicPropertiesElement.java,2,27,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,2,0,22,0,1,0,0,0,0
plugins/org.eclipse.actf.visualization.engines.blind/src/org/eclipse/actf/visualization/engines/blind/ui/preferences/BlindPreferencePage.java,2,141,20,0,18,0,4,1,1,0,36,1,0,0,0,0,3,1,0,0,1,0,18,1,1,0
plugins/org.eclipse.actf.ai.xmlstore/src/org/eclipse/actf/ai/xmlstore/nvdl/model/Location.java,2,44,1,6,1,0,1,8,0,4,1,0,0,0,0,0,1,6,0,0,0,11,0,18,0,0
plugins/org.eclipse.actf.ai.tts.sapi/src/org/eclipse/actf/ai/tts/sapi/engine/SpeechObjectTokens.java,2,43,0,12,0,4,0,2,0,0,0,4,0,0,0,0,0,1,0,0,0,4,0,0,0,0
