file,version,CodeLine,Call,CallBy,CallNondynamic,CallNondynamicBy,Couple,CoupleBy,Create,CreateBy,DotRef,DotRefBy,Extend_Couple,Extend_CoupleBy,Implement_Couple,Implement_CoupleBy,Import,ImportBy,Override,OverrideBy,Typed,TypedBy,Use,UseBy,blocking,blocked
plugins/org.eclipse.acceleo.parser/src-gen/org/eclipse/acceleo/parser/cst/TemplateOverridesValue.java,1,5,0,6,0,0,0,0,0,0,0,3,1,0,0,1,0,11,0,2,0,7,0,0,0,0
tests/org.eclipse.acceleo.parser.tests/src/org/eclipse/acceleo/parser/tests/cst/CSTParserTests.java,1,176,58,0,1,0,6,2,19,0,6,2,0,0,0,0,7,2,0,0,23,0,3,0,0,0
plugins/org.eclipse.acceleo.ide.ui/src/org/eclipse/acceleo/internal/ide/ui/launching/AcceleoLaunchDelegateStandalone.java,1,64,2,1,2,1,2,1,0,0,4,0,0,1,0,0,1,0,0,1,0,0,2,0,0,0
examples/org.eclipse.acceleo.examples/src/org/eclipse/acceleo/examples/internal/AcceleoExamplesPlugin.java,1,22,0,4,0,4,0,2,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,2,0,0
plugins/org.eclipse.acceleo.common/src/org/eclipse/acceleo/common/utils/ModelUtils.java,1,173,7,24,7,24,1,20,0,0,7,27,0,0,0,0,1,18,0,0,0,0,0,0,1,0
plugins/org.eclipse.acceleo.common/src/org/eclipse/acceleo/common/IAcceleoConstants.java,1,54,0,0,0,0,0,0,0,0,0,463,0,0,0,0,0,40,0,0,0,0,0,463,0,0
plugins/org.eclipse.acceleo.ide.ui/src/org/eclipse/acceleo/internal/ide/ui/editors/template/AcceleoEditorActionContributor.java,1,30,0,0,0,0,3,0,3,0,6,0,0,0,0,0,3,0,0,0,3,0,6,0,0,0
plugins/org.eclipse.acceleo.ide.ui/src/org/eclipse/acceleo/internal/ide/ui/builders/AcceleoMarker.java,1,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,3,0,0
plugins/org.eclipse.acceleo.parser/src-gen/org/eclipse/acceleo/parser/cst/impl/QueryImpl.java,1,151,7,1,6,0,1,1,0,1,22,0,1,0,1,0,4,0,11,0,4,1,21,0,0,0
tests/org.eclipse.acceleo.parser.tests/src-gen/org/eclipse/acceleo/parser/tests/extlibrary/VideoCassette.java,1,5,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,5,0,1,0,3,0,0,0,0
plugins/org.eclipse.acceleo.ide.ui/src-gen/org/eclipse/acceleo/internal/ide/ui/wizards/newproject/CreateModuleSettingsWriter.java,1,22,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
plugins/org.eclipse.acceleo.ide.ui/src/org/eclipse/acceleo/internal/ide/ui/views/result/AcceleoResultView.java,1,226,29,2,6,0,17,1,2,0,7,0,0,0,0,0,2,0,0,0,8,2,1,0,0,0
plugins/org.eclipse.acceleo.parser/src-gen/org/eclipse/acceleo/parser/cst/CSTNode.java,1,8,0,84,0,0,0,0,0,0,0,5,0,9,0,0,0,15,0,36,0,27,0,0,0,0
plugins/org.eclipse.acceleo.parser/src-gen/org/eclipse/acceleo/parser/cst/ModuleElement.java,1,7,0,19,0,0,1,0,0,0,0,8,1,4,0,1,0,10,0,12,1,10,0,0,0,0
plugins/org.eclipse.acceleo.ide.ui/src/org/eclipse/acceleo/internal/ide/ui/builders/AcceleoCompileOperation.java,1,147,24,6,6,0,10,1,5,3,11,0,0,0,0,0,10,0,0,0,7,3,5,0,0,0
plugins/org.eclipse.acceleo.parser/src-gen/org/eclipse/acceleo/parser/cst/Block.java,1,7,0,48,0,0,0,0,0,0,0,202,1,8,0,1,0,11,0,3,1,36,0,0,0,0
tests/org.eclipse.acceleo.engine.tests/src/org/eclipse/acceleo/engine/tests/unit/service/AcceleoServiceTest.java,1,126,10,0,3,0,2,1,0,0,6,1,1,0,0,0,4,1,3,0,2,0,10,0,0,0
plugins/org.eclipse.acceleo.ide.ui/src/org/eclipse/acceleo/internal/ide/ui/launching/AcceleoMainMethodSearchEngine.java,1,124,5,1,5,0,3,1,0,1,5,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0
plugins/org.eclipse.acceleo.ide.ui/src/org/eclipse/acceleo/internal/ide/ui/editors/template/scanner/AcceleoLetScanner.java,1,11,1,1,0,0,3,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0
plugins/org.eclipse.acceleo.model/src-gen/org/eclipse/acceleo/model/mtl/impl/MacroInvocationImpl.java,1,110,1,1,0,0,1,1,0,1,13,0,1,0,1,0,3,0,4,0,3,1,13,0,0,0
plugins/org.eclipse.acceleo.common/src/org/eclipse/acceleo/common/internal/utils/AcceleoServicesEclipseUtil.java,1,88,10,4,10,4,3,2,0,0,10,4,0,0,0,0,3,2,0,0,0,0,4,0,0,0
plugins/org.eclipse.acceleo.ide.ui/src/org/eclipse/acceleo/internal/ide/ui/launching/AcceleoJavaArgumentsTab.java,1,66,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
plugins/org.eclipse.acceleo.ide.ui/src/org/eclipse/acceleo/internal/ide/ui/wizards/newproject/CreateModuleData.java,1,93,5,10,0,0,5,5,0,1,2,0,0,0,0,0,2,0,0,0,4,5,2,0,0,0
plugins/org.eclipse.acceleo.model/src-gen/org/eclipse/acceleo/model/mtl/impl/TraceBlockImpl.java,1,93,6,1,5,0,1,1,0,1,10,0,1,0,1,0,2,0,8,0,0,1,10,0,0,0
tests/org.eclipse.acceleo.engine.tests/src/org/eclipse/acceleo/engine/tests/unit/evaluation/AcceleoEvaluationVisitorFileBlockTest.java,1,137,83,0,0,0,3,1,0,0,4,1,1,0,0,0,3,0,0,0,7,0,23,0,0,0
plugins/org.eclipse.acceleo.engine/src/org/eclipse/acceleo/engine/AcceleoEvaluationCancelledException.java,1,7,1,1,0,0,1,2,0,1,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0
plugins/org.eclipse.acceleo.parser/src-gen/org/eclipse/acceleo/parser/cst/impl/CstPackageImpl.java,1,705,0,1,0,1,2,1,0,0,81,0,0,0,1,0,27,0,75,0,0,0,87,0,0,0
plugins/org.eclipse.acceleo.parser/src/org/eclipse/acceleo/internal/parser/ast/ocl/environment/AcceleoUMLReflection.java,1,211,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tests/org.eclipse.acceleo.engine.tests/src/org/eclipse/acceleo/engine/tests/unit/resolution/namesake/NamesakeGuardResolutionTest.java,1,93,25,0,5,0,4,1,0,0,3,1,1,0,0,0,5,1,3,0,0,0,17,0,0,0
plugins/org.eclipse.acceleo.model/src-gen/org/eclipse/acceleo/model/mtl/ProtectedAreaBlock.java,1,6,0,6,0,0,0,0,0,0,0,2,1,0,0,1,0,7,0,2,0,15,0,0,0,0
plugins/org.eclipse.acceleo.ide.ui/src-gen/org/eclipse/acceleo/internal/ide/ui/wizards/newproject/CreateModuleBuildWriter.java,1,22,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
